ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;PromotionKey;CurrencyKey;SalesTerritoryKey;SalesOrderNumber;SalesOrderLineNumber;RevisionNumber;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;CarrierTrackingNumber;CustomerPONumber;OrderDate;DueDate;ShipDate
577;20130906;20130918;20130913;14226;1;6;9;SO65877;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-09-06T00:00:00;2013-09-18T00:00:00;2013-09-13T00:00:00
564;20130906;20130918;20130913;12676;1;6;9;SO65878;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-06T00:00:00;2013-09-18T00:00:00;2013-09-13T00:00:00
597;20130907;20130919;20130914;24850;1;100;8;SO65890;1;1;1;539,99;539,99;0;0;294,5797;294,5797;539,99;43,1992;13,4998;;;2013-09-07T00:00:00;2013-09-19T00:00:00;2013-09-14T00:00:00
581;20130907;20130919;20130914;21194;1;6;9;SO65936;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-07T00:00:00;2013-09-19T00:00:00;2013-09-14T00:00:00
386;20130907;20130919;20130914;17915;1;6;9;SO65937;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-07T00:00:00;2013-09-19T00:00:00;2013-09-14T00:00:00
386;20130907;20130919;20130914;17918;1;6;9;SO65938;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-07T00:00:00;2013-09-19T00:00:00;2013-09-14T00:00:00
390;20130907;20130919;20130914;26019;1;6;9;SO65939;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-07T00:00:00;2013-09-19T00:00:00;2013-09-14T00:00:00
359;20130907;20130919;20130914;14673;1;6;9;SO65940;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-07T00:00:00;2013-09-19T00:00:00;2013-09-14T00:00:00
376;20130907;20130919;20130914;21226;1;6;9;SO65941;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-07T00:00:00;2013-09-19T00:00:00;2013-09-14T00:00:00
380;20130907;20130919;20130914;18277;1;6;9;SO65942;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-07T00:00:00;2013-09-19T00:00:00;2013-09-14T00:00:00
565;20130907;20130919;20130914;14324;1;6;9;SO65949;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-09-07T00:00:00;2013-09-19T00:00:00;2013-09-14T00:00:00
357;20130908;20130920;20130915;18139;2;100;8;SO65950;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
359;20130908;20130920;20130915;16448;1;100;8;SO65960;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
587;20130908;20130920;20130915;14709;1;100;8;SO65962;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
574;20130908;20130920;20130915;26221;1;100;8;SO66004;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
583;20130908;20130920;20130915;21197;1;6;9;SO66006;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
605;20130908;20130920;20130915;27706;1;6;9;SO66007;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
604;20130908;20130920;20130915;24176;1;6;9;SO66008;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
606;20130908;20130920;20130915;24017;2;100;8;SO66011;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
561;20130908;20130920;20130915;18139;1;100;8;SO66012;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
566;20130908;20130920;20130915;14103;1;6;9;SO66013;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
568;20130908;20130920;20130915;29456;1;6;9;SO66014;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-09-08T00:00:00;2013-09-20T00:00:00;2013-09-15T00:00:00
589;20130909;20130921;20130916;15169;1;6;9;SO66015;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
581;20130909;20130921;20130916;17947;1;100;8;SO66016;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
363;20130909;20130921;20130916;12501;1;100;8;SO66019;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
353;20130909;20130921;20130916;18183;1;100;8;SO66021;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
355;20130909;20130921;20130916;18133;1;100;8;SO66022;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
374;20130909;20130921;20130916;16475;1;100;8;SO66031;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
562;20130909;20130921;20130916;26209;1;100;8;SO66058;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
580;20130909;20130921;20130916;15042;1;6;9;SO66059;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
388;20130909;20130921;20130916;26131;1;6;9;SO66060;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
353;20130909;20130921;20130916;14681;1;6;9;SO66061;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
363;20130909;20130921;20130916;14263;1;6;9;SO66062;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
353;20130909;20130921;20130916;12037;1;6;9;SO66063;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
361;20130909;20130921;20130916;14235;1;6;9;SO66064;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
382;20130909;20130921;20130916;20845;1;100;8;SO66072;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
605;20130909;20130921;20130916;24027;1;100;8;SO66074;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
566;20130909;20130921;20130916;14322;1;6;9;SO66077;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
561;20130909;20130921;20130916;12341;1;6;9;SO66078;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-09T00:00:00;2013-09-21T00:00:00;2013-09-16T00:00:00
582;20130910;20130922;20130917;25737;1;100;8;SO66079;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
363;20130910;20130922;20130917;19029;1;100;8;SO66092;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
589;20130910;20130922;20130917;21107;1;100;8;SO66094;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
571;20130910;20130922;20130917;13264;1;100;8;SO66133;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
384;20130910;20130922;20130917;25961;1;6;9;SO66134;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
584;20130910;20130922;20130917;27693;1;6;9;SO66135;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
606;20130910;20130922;20130917;24170;1;6;9;SO66136;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
359;20130910;20130922;20130917;14302;1;6;9;SO66137;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
378;20130910;20130922;20130917;13994;1;6;9;SO66138;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
372;20130910;20130922;20130917;21394;1;6;9;SO66139;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
353;20130910;20130922;20130917;11035;2;6;9;SO66140;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
562;20130910;20130922;20130917;16263;1;100;8;SO66151;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-10T00:00:00;2013-09-22T00:00:00;2013-09-17T00:00:00
357;20130911;20130923;20130918;18157;1;100;8;SO66154;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
361;20130911;20130923;20130918;18185;1;100;8;SO66161;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
589;20130911;20130923;20130918;21108;1;100;8;SO66162;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
580;20130911;20130923;20130918;23656;1;6;9;SO66191;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
583;20130911;20130923;20130918;23661;1;6;9;SO66192;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
606;20130911;20130923;20130918;27599;1;6;9;SO66193;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
599;20130911;20130923;20130918;12572;1;6;9;SO66194;1;1;1;539,99;539,99;0;0;294,5797;294,5797;539,99;43,1992;13,4998;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
384;20130911;20130923;20130918;20843;1;100;8;SO66201;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
579;20130911;20130923;20130918;13105;1;6;9;SO66205;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
578;20130911;20130923;20130918;14230;1;6;9;SO66206;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-09-11T00:00:00;2013-09-23T00:00:00;2013-09-18T00:00:00
361;20130912;20130924;20130919;16567;1;100;8;SO66211;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
581;20130912;20130924;20130919;23660;1;6;9;SO66248;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
580;20130912;20130924;20130919;15435;1;6;9;SO66249;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
382;20130912;20130924;20130919;26142;2;6;9;SO66250;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
353;20130912;20130924;20130919;15120;1;6;9;SO66251;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
380;20130912;20130924;20130919;21555;1;6;9;SO66252;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
606;20130912;20130924;20130919;24077;1;100;8;SO66257;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
568;20130912;20130924;20130919;29457;2;6;9;SO66259;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
578;20130912;20130924;20130919;13106;1;6;9;SO66260;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
575;20130912;20130924;20130919;12348;1;6;9;SO66261;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
576;20130912;20130924;20130919;12670;1;6;9;SO66262;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-12T00:00:00;2013-09-24T00:00:00;2013-09-19T00:00:00
581;20130913;20130925;20130920;15262;1;6;9;SO66302;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-13T00:00:00;2013-09-25T00:00:00;2013-09-20T00:00:00
388;20130913;20130925;20130920;25831;1;6;9;SO66303;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-13T00:00:00;2013-09-25T00:00:00;2013-09-20T00:00:00
382;20130913;20130925;20130920;17914;1;6;9;SO66304;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-13T00:00:00;2013-09-25T00:00:00;2013-09-20T00:00:00
390;20130913;20130925;20130920;17919;1;6;9;SO66305;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-13T00:00:00;2013-09-25T00:00:00;2013-09-20T00:00:00
605;20130913;20130925;20130920;27689;1;6;9;SO66306;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-13T00:00:00;2013-09-25T00:00:00;2013-09-20T00:00:00
376;20130913;20130925;20130920;21556;1;6;9;SO66307;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-13T00:00:00;2013-09-25T00:00:00;2013-09-20T00:00:00
606;20130913;20130925;20130920;24018;1;100;8;SO66317;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-13T00:00:00;2013-09-25T00:00:00;2013-09-20T00:00:00
588;20130914;20130926;20130921;15027;1;6;9;SO66318;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
590;20130914;20130926;20130921;15208;1;6;9;SO66319;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
363;20130914;20130926;20130921;18134;1;100;8;SO66320;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
583;20130914;20130926;20130921;23655;1;6;9;SO66358;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
372;20130914;20130926;20130921;21393;1;6;9;SO66359;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
592;20130914;20130926;20130921;16164;1;6;9;SO66360;1;1;1;564,99;564,99;0;0;308,2179;308,2179;564,99;45,1992;14,1248;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
584;20130914;20130926;20130921;24052;1;100;8;SO66366;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
566;20130914;20130926;20130921;29454;1;6;9;SO66369;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
570;20130914;20130926;20130921;14259;1;6;9;SO66370;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
571;20130914;20130926;20130921;29458;1;6;9;SO66371;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
564;20130914;20130926;20130921;12675;1;6;9;SO66372;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-14T00:00:00;2013-09-26T00:00:00;2013-09-21T00:00:00
582;20130915;20130927;20130922;17941;1;100;8;SO66374;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
579;20130915;20130927;20130922;19340;1;100;8;SO66413;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
564;20130915;20130927;20130922;11249;1;100;8;SO66414;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
580;20130915;20130927;20130922;15425;1;6;9;SO66415;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
604;20130915;20130927;20130922;27707;1;6;9;SO66416;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
361;20130915;20130927;20130922;14310;1;6;9;SO66417;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
372;20130915;20130927;20130922;21560;1;6;9;SO66418;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
380;20130915;20130927;20130922;21217;1;6;9;SO66419;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
378;20130915;20130927;20130922;21215;1;6;9;SO66420;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
575;20130915;20130927;20130922;18140;1;100;8;SO66431;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-15T00:00:00;2013-09-27T00:00:00;2013-09-22T00:00:00
589;20130916;20130928;20130923;23619;1;100;8;SO66444;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
562;20130916;20130928;20130923;11246;1;100;8;SO66482;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
581;20130916;20130928;20130923;21199;1;6;9;SO66484;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
386;20130916;20130928;20130923;25826;1;6;9;SO66485;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
606;20130916;20130928;20130923;29185;1;6;9;SO66486;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
584;20130916;20130928;20130923;24175;1;6;9;SO66487;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
363;20130916;20130928;20130923;14324;2;6;9;SO66488;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
376;20130916;20130928;20130923;21402;1;6;9;SO66489;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
372;20130916;20130928;20130923;18281;1;6;9;SO66490;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
390;20130916;20130928;20130923;20847;1;100;8;SO66496;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
390;20130916;20130928;20130923;20854;1;100;8;SO66497;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
388;20130916;20130928;20130923;20870;1;100;8;SO66498;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
573;20130916;20130928;20130923;11245;1;100;8;SO66500;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
576;20130916;20130928;20130923;12667;1;6;9;SO66502;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-16T00:00:00;2013-09-28T00:00:00;2013-09-23T00:00:00
594;20130917;20130929;20130924;15457;1;100;8;SO66521;1;1;1;564,99;564,99;0;0;308,2179;308,2179;564,99;45,1992;14,1248;;;2013-09-17T00:00:00;2013-09-29T00:00:00;2013-09-24T00:00:00
584;20130917;20130929;20130924;29186;1;6;9;SO66546;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-09-17T00:00:00;2013-09-29T00:00:00;2013-09-24T00:00:00
353;20130917;20130929;20130924;12991;1;6;9;SO66547;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-09-17T00:00:00;2013-09-29T00:00:00;2013-09-24T00:00:00
378;20130917;20130929;20130924;21559;1;6;9;SO66548;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-17T00:00:00;2013-09-29T00:00:00;2013-09-24T00:00:00
376;20130917;20130929;20130924;18269;1;6;9;SO66549;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-09-17T00:00:00;2013-09-29T00:00:00;2013-09-24T00:00:00
573;20130917;20130929;20130924;12355;1;6;9;SO66565;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-17T00:00:00;2013-09-29T00:00:00;2013-09-24T00:00:00
575;20130917;20130929;20130924;12680;1;6;9;SO66566;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-09-17T00:00:00;2013-09-29T00:00:00;2013-09-24T00:00:00
